ID,C1,C2,C3
1,0.6478571428571428,0.0,0.35214285714285715
2,0.0,1.0,0.0
3,0.41610963854985583,0.0,0.5838903614501442
4,0.7989523809523809,0.0,0.20104761904761895
5,0.011666666666666665,0.9854761904761905,0.002857142857142857
6,0.607185336636188,0.0,0.39281466336381177
7,0.0,1.0,0.0
8,0.0,1.0,0.0
9,0.8958268761598931,0.0,0.10417312384010674
10,0.7337745901462719,0.0,0.2662254098537279
11,0.25004734641948373,0.0,0.7499526535805161
12,0.6330801463033516,0.0,0.3669198536966484
13,0.0,1.0,0.0
14,0.7580345755693584,0.0,0.24196542443064162
15,0.05740583489027087,0.8718470455450529,0.07074711956467576
16,0.8052386686409264,0.0,0.19476133135907317
17,0.9784126984126984,0.0,0.021587301587301586
18,0.05740583489027087,0.8718470455450529,0.07074711956467576
19,0.5338914722340063,0.024170360656183446,0.4419381671098104
20,0.5197200980142012,0.0,0.48027990198579895
21,0.0,1.0,0.0
22,1.0,0.0,0.0
23,0.13995616883116882,0.78,0.08004383116883115
24,0.0,1.0,0.0
25,0.6286514030886546,0.0,0.3713485969113454
26,0.0,1.0,0.0
27,0.0,1.0,0.0
28,0.0,1.0,0.0
29,0.011666666666666665,0.8583333333333333,0.13
30,0.0,1.0,0.0
31,0.5555129870129869,0.0,0.4444870129870131
32,0.0,1.0,0.0
33,0.6330801463033516,0.0,0.3669198536966484
34,0.6820101406078686,0.0,0.3179898593921312
35,0.5865316678995497,0.0,0.4134683321004505
36,0.012015151515151517,0.9804595959595959,0.007525252525252526
37,0.5865316678995497,0.0,0.4134683321004505
38,0.614808165641116,0.0,0.38519183435888427
39,0.33001096491228066,0.6154605263157895,0.05452850877192982
40,0.0,1.0,0.0
41,0.5865316678995497,0.0,0.4134683321004505
42,0.10170353302611365,0.0,0.8982964669738862
43,0.0,1.0,0.0
44,0.011666666666666665,0.8583333333333333,0.13
45,0.5865316678995497,0.0,0.4134683321004505
46,0.4644794770446945,0.00021739130434782607,0.5353031316509577
47,0.5912491355393832,0.0,0.4087508644606167
48,0.614808165641116,0.0,0.38519183435888427
49,0.0,1.0,0.0
50,0.6357312945318631,0.0,0.36426870546813683
51,0.5865316678995497,0.0,0.4134683321004505
52,0.011666666666666665,0.9883333333333333,0.0
53,1.0,0.0,0.0
54,0.5100555555555555,0.04,0.4499444444444445
55,0.0,1.0,0.0
56,0.614808165641116,0.0,0.38519183435888427
57,0.5283379692203223,0.0,0.47166203077967767
58,0.011666666666666665,0.9883333333333333,0.0
59,0.7989523809523809,0.0,0.20104761904761895
60,0.561140994250049,0.0,0.43885900574995107
61,0.0,1.0,0.0
62,0.7337745901462719,0.0,0.2662254098537279
63,0.16578805186042028,0.0,0.8342119481395796
64,0.4043852813852811,0.0,0.5956147186147187
65,0.7110107392607391,0.0,0.28898926073926057
66,0.0,1.0,0.0
67,0.0,1.0,0.0
68,0.5717524273034065,0.0,0.4282475726965936
69,0.9044623015873018,0.0,0.09553769841269841
70,1.0,0.0,0.0
71,0.656452380952381,0.0,0.34354761904761894
72,0.0,1.0,0.0
73,0.0,1.0,0.0
74,0.0,1.0,0.0
75,0.6820101406078686,0.0,0.3179898593921312
76,0.5197200980142012,0.0,0.48027990198579895
77,0.0,1.0,0.0
78,0.0,1.0,0.0
79,0.6330801463033516,0.0,0.3669198536966484
80,0.20158763835893656,0.0,0.7984123616410633
81,0.0,1.0,0.0
82,0.5191354246029168,0.0,0.48086457539708327
83,0.5865316678995497,0.0,0.4134683321004505
84,0.5278531746031745,0.0,0.4721468253968254
85,0.11325129548813759,0.8276833233416053,0.05906538117025732
86,0.1733246531298358,0.0,0.8266753468701643
87,0.5865316678995497,0.0,0.4134683321004505
88,0.9329999999999999,0.0,0.067
89,0.5342716450216449,0.0,0.46572835497835513
90,0.5865316678995497,0.0,0.4134683321004505
91,0.0,1.0,0.0
92,0.544538961038961,0.0009523809523809524,0.4545086580086581
93,0.6330801463033516,0.0,0.3669198536966484
94,0.0,1.0,0.0
